snapshot,percentile,ix,iy,iz,omega_mag,R_max,sigma_abs,sigma_signed,C_far
t=100,50.0,203,193,39,29.643868015876155,80,22.380870347726432,3.5559088594687656,0.1588816164975458
t=100,50.0,203,193,39,29.643868015876155,96,24.166577307761187,3.806964185160197,0.15753013497437124
t=100,50.0,203,193,39,29.643868015876155,112,25.609243087138747,3.7891588506364315,0.14796059523287475
t=100,50.0,117,106,127,18.172456319185457,32,8.170825002787197,2.3647037249739102,0.2894081961328596
t=100,50.0,117,106,127,18.172456319185457,48,11.899800208229278,1.7656217246291281,0.14837406458371602
t=100,50.0,117,106,127,18.172456319185457,64,14.55931843963363,1.268201773007382,0.08710584758933915
t=100,50.0,117,106,127,18.172456319185457,80,16.449861155305197,1.0464200108201778,0.06361269562951295
t=100,50.0,117,106,127,18.172456319185457,96,18.098147083722683,0.9839282334144589,0.05436624140928744
t=100,50.0,117,106,127,18.172456319185457,112,19.53948880617155,1.1053414390761602,0.05656961909500099
t=100,50.0,46,85,196,18.054198626058383,32,12.408723640700265,0.10429472498539513,0.008404951871384368
t=100,50.0,46,85,196,18.054198626058383,48,16.078494672379207,0.35466624552324144,0.022058423549594638
t=100,50.0,46,85,196,18.054198626058383,64,18.582756620775896,0.4194451736664826,0.02257174122366401
t=100,50.0,46,85,196,18.054198626058383,80,20.41425461273759,0.5103320183371864,0.024998807353894856
t=100,50.0,46,85,196,18.054198626058383,96,21.968321703669027,0.49677216540879676,0.02261311410629191
t=100,50.0,46,85,196,18.054198626058383,112,23.279544597946927,0.493457707839977,0.021197051590240133
t=100,50.0,39,161,164,25.259209150368736,32,10.503278799190515,3.573155481611377,0.3401942907472626
t=100,50.0,39,161,164,25.259209150368736,48,14.428264863802221,4.17923083749288,0.2896558163398966
t=100,50.0,39,161,164,25.259209150368736,64,17.13331624383602,4.2211151021355695,0.24636883146624822
t=100,50.0,39,161,164,25.259209150368736,80,19.036698509610765,4.121112616687543,0.21648252792399797
t=100,50.0,39,161,164,25.259209150368736,96,20.659510550230195,4.004867654579186,0.19385104234884998
t=100,50.0,39,161,164,25.259209150368736,112,22.007322989152375,3.875570419952819,0.1761036733937665
t=100,50.0,8,119,234,35.98331623299245,32,10.192408003196102,2.759752945525011,0.27076554869660013
t=100,50.0,8,119,234,35.98331623299245,48,13.485248815676963,2.9840146360923843,0.22127990939428477
t=100,50.0,8,119,234,35.98331623299245,64,16.527859305393836,3.7756884944401925,0.22844389129135456
t=100,50.0,8,119,234,35.98331623299245,80,18.591572187624617,4.0578827623904825,0.21826463740874968
t=100,50.0,8,119,234,35.98331623299245,96,20.18722738538333,4.063377777927953,0.2012845895256554
t=100,50.0,8,119,234,35.98331623299245,112,21.560835910843632,4.06801245377465,0.1886760082306789
t=100,50.0,221,187,34,24.229266837710554,32,12.346363743216015,0.07724515070536367,0.006256510201054763
t=100,50.0,221,187,34,24.229266837710554,48,16.27300499846057,0.0730060223056079,0.004486327037477976
t=100,50.0,221,187,34,24.229266837710554,64,18.729593817696916,0.07362840407202367,0.003931126579074814
t=100,50.0,221,187,34,24.229266837710554,80,20.71689410986919,0.13298463013808368,0.006419139347472552
t=100,50.0,221,187,34,24.229266837710554,96,22.274341486820205,0.24850826715602964,0.011156705454258781
t=100,50.0,221,187,34,24.229266837710554,112,23.568803950866155,0.22694852540201324,0.009629191446249562
t=100,50.0,218,188,128,30.92619268366823,32,11.438099872613648,2.946333262870161,0.2575893982115504
t=100,50.0,218,188,128,30.92619268366823,48,14.948259095226168,3.7163213887452624,0.24861232101148795
t=100,50.0,218,188,128,30.92619268366823,64,17.344648542246894,3.5253232129821757,0.20325134893309815
t=100,50.0,218,188,128,30.92619268366823,80,19.22202930733332,3.437775529566859,0.1788456085776192
t=100,50.0,218,188,128,30.92619268366823,96,20.776082540973874,3.491823209393515,0.16806937508584988
t=100,50.0,218,188,128,30.92619268366823,112,22.042769073206486,3.481980825110089,0.1579647644788204
t=100,50.0,79,30,98,15.821620499623185,32,10.339843108509987,0.6512375793877941,0.0629833134365266
t=100,50.0,79,30,98,15.821620499623185,48,14.075062444756075,0.0529375144312246,0.0037610855823199175
t=100,50.0,79,30,98,15.821620499623185,64,16.584933926411438,0.43736236713925425,0.026371064791687625
t=100,50.0,79,30,98,15.821620499623185,80,18.67787608386493,0.7423748288364386,0.039746212337158957
t=100,50.0,79,30,98,15.821620499623185,96,20.26283231332823,0.8351534734212754,0.04121602846567204
t=100,50.0,79,30,98,15.821620499623185,112,21.702298687101024,0.673800356995478,0.031047418833838
t=100,50.0,237,222,96,29.027539872604184,32,11.701691424064512,1.9117892017933122,0.16337716766840393
t=100,50.0,237,222,96,29.027539872604184,48,14.804407077945465,1.6229218428745087,0.10962423785902377
t=100,50.0,237,222,96,29.027539872604184,64,17.152911536130993,1.4612514808679042,0.08518970542055881
t=100,50.0,237,222,96,29.027539872604184,80,18.935936743749526,1.4810533973514077,0.0782138965393556
t=100,50.0,237,222,96,29.027539872604184,96,20.468095294523195,1.539498730692493,0.07521455751207239
t=100,50.0,237,222,96,29.027539872604184,112,21.794223511091886,1.52574920839883,0.07000704602402191
t=100,50.0,55,120,184,26.15203677649081,32,13.43208008051287,2.6637811638814424,0.19831486619455388
t=100,50.0,55,120,184,26.15203677649081,48,16.697023097096153,2.3231968695283354,0.13913838748491472
t=100,50.0,55,120,184,26.15203677649081,64,19.31358543526111,2.83478348984832,0.14677665622214361
t=100,50.0,55,120,184,26.15203677649081,80,21.2182310179502,3.1552016806874548,0.14870239078923297
t=100,50.0,55,120,184,26.15203677649081,96,22.747662260315202,3.3138488572382685,0.14567865564891458
t=100,50.0,55,120,184,26.15203677649081,112,24.204323841058617,3.137009015555729,0.1296053149906346
t=100,50.0,217,89,239,19.588075703877188,32,11.341217499168726,2.083567507577015,0.18371638739224724
t=100,50.0,217,89,239,19.588075703877188,48,14.453592900619695,2.1996451458487583,0.1521867373028369
t=100,50.0,217,89,239,19.588075703877188,64,16.68428371069183,2.073106914247604,0.1242550744278635
t=100,50.0,217,89,239,19.588075703877188,80,18.388967996843643,2.0764238560305652,0.11291682362963332
t=100,50.0,217,89,239,19.588075703877188,96,19.82737644869496,2.0005820015216313,0.1008999857695903
t=100,50.0,217,89,239,19.588075703877188,112,21.10422425174721,2.0027791508006296,0.09489944415440053
t=100,50.0,58,120,100,41.3363353619756,32,12.01873412140608,1.726959928742509,0.14368900345891591
t=100,50.0,58,120,100,41.3363353619756,48,15.482489186659993,1.9689143433613825,0.12717040003217547
t=100,50.0,58,120,100,41.3363353619756,64,17.695962105363495,2.0525513443558623,0.11598981350292062
t=100,50.0,58,120,100,41.3363353619756,80,19.781009797420495,2.1571343895902086,0.10905077201223093
t=100,50.0,58,120,100,41.3363353619756,96,21.423658752748352,2.1802412872130357,0.10176792453498829
t=100,50.0,58,120,100,41.3363353619756,112,22.780365898316752,2.212881332440929,0.0971398502692373
t=100,50.0,198,80,107,19.41715134040229,32,10.382413322124652,1.3552567356754122,0.13053388394655754
t=100,50.0,198,80,107,19.41715134040229,48,13.464246926676713,1.3385947369359898,0.09941846315101605
t=100,50.0,198,80,107,19.41715134040229,64,15.733078580248534,1.5484060935552677,0.09841723510484161
t=100,50.0,198,80,107,19.41715134040229,80,17.447041044134117,1.617654495053217,0.09271798529969584
t=100,50.0,198,80,107,19.41715134040229,96,18.89924031416635,1.6255978023758524,0.08601392306532814
t=100,50.0,198,80,107,19.41715134040229,112,20.10637331493899,1.6381258229630347,0.08147296368688783
t=100,50.0,251,232,159,20.47638899012226,32,10.1934595690219,2.4887857333432017,0.2441551581669745
t=100,50.0,251,232,159,20.47638899012226,48,14.045702922050916,3.113329126962791,0.22165705370822347
t=100,50.0,251,232,159,20.47638899012226,64,16.966426901665344,3.630782749478661,0.21399807811757232
t=100,50.0,251,232,159,20.47638899012226,80,19.02471075995258,3.7871803083113633,0.19906638035640775
t=100,50.0,251,232,159,20.47638899012226,96,20.770875609592352,3.8810950253427507,0.18685274026437257
t=100,50.0,251,232,159,20.47638899012226,112,22.32524920604212,4.124717946398457,0.1847557403875313
t=100,50.0,156,18,119,23.92929588708474,32,12.209763149003864,3.463974177951095,0.28370527222173875
t=100,50.0,156,18,119,23.92929588708474,48,15.384643505263973,3.308557583019249,0.21505584980810252
t=100,50.0,156,18,119,23.92929588708474,64,17.713793674765824,3.4103889482309233,0.19252730447511032
t=100,50.0,156,18,119,23.92929588708474,80,19.767013985226438,3.7670567977866734,0.19057288068911743
t=100,50.0,156,18,119,23.92929588708474,96,21.479610430542262,4.002204843082907,0.18632576489339384
t=100,50.0,156,18,119,23.92929588708474,112,22.877964185973003,4.109735632969263,0.17963729637661707
t=100,50.0,104,81,165,17.71595086280633,32,12.817789852621264,1.8902441987543264,0.14747036895504786
t=100,50.0,104,81,165,17.71595086280633,48,16.53618593497951,1.7485964722695615,0.10574363877771238
t=100,50.0,104,81,165,17.71595086280633,64,19.116234445012157,1.6685851419154627,0.08728628782593911
t=100,50.0,104,81,165,17.71595086280633,80,21.16514192687217,1.6867632377678927,0.0796953426344052
t=100,50.0,104,81,165,17.71595086280633,96,22.74276925715276,1.632573291686963,0.07178427891640801
t=100,50.0,104,81,165,17.71595086280633,112,24.0451109148292,1.6498048000777756,0.06861290039050313
t=100,50.0,192,177,197,16.4497233159299,32,10.977289238580845,2.5881466688896912,0.23577284087526598
t=100,50.0,192,177,197,16.4497233159299,48,14.26868925689462,3.142607696996887,0.22024501623219395
t=100,50.0,192,177,197,16.4497233159299,64,16.91224455064009,3.7880198970324273,0.22398090837026474
t=100,50.0,192,177,197,16.4497233159299,80,18.949977743127565,4.205222017192495,0.22191171273103838
t=100,50.0,192,177,197,16.4497233159299,96,20.57577128513212,4.282849700488009,0.2081501413063801
t=100,50.0,192,177,197,16.4497233159299,112,21.98134222818179,4.240748481957103,0.1929249104961449
t=100,50.0,85,76,94,24.04470749799773,32,12.042455412590137,0.7984920287768277,0.06630641355267305
t=100,50.0,85,76,94,24.04470749799773,48,15.031835897442036,0.6757031823909497,0.04495147412472311
t=100,50.0,85,76,94,24.04470749799773,64,17.8072318524059,0.3200380779468948,0.017972365418696738
t=100,50.0,85,76,94,24.04470749799773,80,20.270833657216013,1.2805833645138585,0.06317369014855471
t=100,50.0,85,76,94,24.04470749799773,96,21.98399673839161,1.683219905363759,0.07656569118863991
t=100,50.0,85,76,94,24.04470749799773,112,23.375990114331515,1.7799168730688544,0.07614295113761237
t=100,50.0,40,248,233,23.0240813603834,32,16.21510740618214,0.9309446828276783,0.057412181091859325
t=100,50.0,40,248,233,23.0240813603834,48,20.18279498664438,0.6173445502585054,0.030587663931929278
t=100,50.0,40,248,233,23.0240813603834,64,23.096277765519975,0.5074833371837623,0.021972516192257402
t=100,50.0,40,248,233,23.0240813603834,80,25.238314133540914,0.6023787904341773,0.02386763185713879
t=100,50.0,40,248,233,23.0240813603834,96,26.93890604387245,0.6548429380213673,0.024308445820141925
t=100,50.0,40,248,233,23.0240813603834,112,28.383834141712004,0.5119668778598561,0.018037269922863784
t=100,50.0,162,120,252,20.541977369955845,32,8.962905492923019,3.31236418895224,0.3695636634311982
t=100,50.0,162,120,252,20.541977369955845,48,12.920140588714052,2.897361624373025,0.22425155550582138
t=100,50.0,162,120,252,20.541977369955845,64,15.45116303734154,2.723921898158319,0.1762923536289981
t=100,50.0,162,120,252,20.541977369955845,80,17.309913312244113,2.807591437699292,0.16219558047776883
t=100,50.0,162,120,252,20.541977369955845,96,18.887021901266625,2.7107207820853163,0.14352293316838513
t=100,50.0,162,120,252,20.541977369955845,112,20.243380535777785,2.7862025281829017,0.13763523949266368
t=100,50.0,156,231,237,27.28129492301524,32,12.73722676460695,1.4476364184499875,0.11365397234447833
t=100,50.0,156,231,237,27.28129492301524,48,16.66002895300906,1.6842076391834238,0.10109271982262849
t=100,50.0,156,231,237,27.28129492301524,64,19.343253510794213,1.4255395874591414,0.07369699139101085
t=100,50.0,156,231,237,27.28129492301524,80,21.450211296829455,1.4497788908243643,0.06758809369111694
t=100,50.0,156,231,237,27.28129492301524,96,22.99078342504478,1.4934777183003947,0.06495984459031047
t=100,50.0,156,231,237,27.28129492301524,112,24.32467633085532,1.5651106849779095,0.06434250814645377
t=100,50.0,166,3,190,15.693596215223867,32,12.602850620616586,0.603474557584095,0.04788397290029693
t=100,50.0,166,3,190,15.693596215223867,48,16.34812614834465,0.32050653108330623,0.01960509285131492
t=100,50.0,166,3,190,15.693596215223867,64,18.980920585443123,0.34151014765904025,0.01799228578623061
t=100,50.0,166,3,190,15.693596215223867,80,21.120720281956963,0.16495297801716147,0.0078100072258462565
t=100,50.0,166,3,190,15.693596215223867,96,22.936279123853854,0.0873439503164908,0.0038081133319332783
t=100,50.0,166,3,190,15.693596215223867,112,24.344523025988597,0.10793884452640486,0.004433804039256654
t=100,50.0,127,17,48,21.96915211468773,32,10.886054594982195,0.7563678131075499,0.06948043540551314
t=100,50.0,127,17,48,21.96915211468773,48,14.696117465111001,0.7848327622734191,0.053404088810302064
t=100,50.0,127,17,48,21.96915211468773,64,17.229178005051473,0.9274097944323522,0.05382786074648728
t=100,50.0,127,17,48,21.96915211468773,80,19.14874304364335,0.9944152175887637,0.05193109622507946
t=100,50.0,127,17,48,21.96915211468773,96,20.65327437787045,0.9313288861270699,0.04509352217413861
t=100,50.0,127,17,48,21.96915211468773,112,21.98155343227053,0.9703973370221766,0.04414598540599784
t=100,50.0,241,205,190,18.729408092881595,32,10.635815303357468,1.549487382831282,0.14568581144335466
t=100,50.0,241,205,190,18.729408092881595,48,14.485951047230545,2.2300714628604483,0.1539471903218117
t=100,50.0,241,205,190,18.729408092881595,64,17.439278727286926,2.3810109988283656,0.13653150661000907
t=100,50.0,241,205,190,18.729408092881595,80,19.479064341815295,2.5864090913307853,0.13277891822445473
t=100,50.0,241,205,190,18.729408092881595,96,21.086481506122347,2.750777978570826,0.13045220359651524
t=100,50.0,241,205,190,18.729408092881595,112,22.45333352325859,2.753617732204558,0.1226373682710492
t=100,50.0,157,199,96,32.85537165581228,32,11.027226970123722,1.2383558641565802,0.1122998436063465
t=100,50.0,157,199,96,32.85537165581228,48,14.315826123951258,1.8878104393003503,0.13186877396770888
t=100,50.0,157,199,96,32.85537165581228,64,16.88502191483245,2.166359140236311,0.128300641311771
t=100,50.0,157,199,96,32.85537165581228,80,18.880444327923698,2.5807958375846294,0.13669147784661498
t=100,50.0,157,199,96,32.85537165581228,96,20.450986725940247,2.7099198682346253,0.13250802538526585
t=100,50.0,157,199,96,32.85537165581228,112,21.899858126766688,2.4757446941159587,0.1130484352814152
t=100,50.0,253,123,47,16.739973387896722,32,14.613690046867003,0.779208282182047,0.05332043307905656
t=100,50.0,253,123,47,16.739973387896722,48,18.6212475130535,0.9160608798377896,0.04919438824899517
t=100,50.0,253,123,47,16.739973387896722,64,21.17827027658368,0.8853983654912396,0.041806925397028474
t=100,50.0,253,123,47,16.739973387896722,80,23.170871817974376,1.085995177624877,0.04686898214949497
t=100,50.0,253,123,47,16.739973387896722,96,24.743132812445673,1.0557448993894654,0.042668198380216064
t=100,50.0,253,123,47,16.739973387896722,112,26.02293174998424,1.0578632006208861,0.0406511922170924
t=100,50.0,157,169,177,17.552662324613706,32,8.674917105817682,0.49517686273760053,0.057081451810705924
t=100,50.0,157,169,177,17.552662324613706,48,11.970153874706506,0.7939243074997668,0.06632532178031278
t=100,50.0,157,169,177,17.552662324613706,64,14.41595380120758,1.1421329703181922,0.07922701377015506
t=100,50.0,157,169,177,17.552662324613706,80,16.288120437157044,1.3416740022712283,0.08237132132265879
t=100,50.0,157,169,177,17.552662324613706,96,17.889049890128497,1.3765476095271831,0.07694917382318818
t=100,50.0,157,169,177,17.552662324613706,112,19.36166803129816,1.1144528282907915,0.057559752934988724
t=100,50.0,252,9,11,29.919182878225488,32,13.74386219427044,1.0424667580982854,0.07584962242511936
t=100,50.0,252,9,11,29.919182878225488,48,17.573429019430577,1.5361354633407163,0.08741239183555145
t=100,50.0,252,9,11,29.919182878225488,64,20.439376765309177,1.682627953581474,0.08232286008041702
